10,5,gini,random,0.6248908345856603,0.5191465258379914,0.37584700597760157,0.6829461693686479
10,5,entropy,best,0.6295797658968195,0.6592750171582611,0.5486554019261501,0.7916295660145733
10,5,entropy,random,0.5746099794588887,0.5261505605994433,0.3960416120468478,0.7010284564196861
10,10,gini,best,0.6248115030495502,0.6529394468205455,0.5285042758451678,0.7600013698702311
10,10,gini,random,0.6231198895234517,0.537891598558941,0.40459544468653613,0.7011048530287304
10,10,entropy,best,0.6296193221255543,0.6592497959740373,0.5486231311794055,0.7916058567221113
10,10,entropy,random,0.5755061633983847,0.5558867515925053,0.40632072905321265,0.7090132192477305
3,3,gini,best,0.5202426551676101,0.5748203938695495,0.48964131591962196,0.7047850620920026
3,3,gini,random,0.39576754607228065,0.4939304914329308,0.3485815927644082,0.500993155917576
3,3,entropy,best,0.5201233936759574,0.5747397704322489,0.49025843391420615,0.7064763249542938
3,3,entropy,random,0.3937996687912542,0.4848866168511128,0.3710310858912546,0.690161697374591
3,5,gini,best,0.5202426551676101,0.5748203938695495,0.48964131591962196,0.7047850620920026
3,5,gini,random,0.3991566036104635,0.4926672659257596,0.3614076189434335,0.5740151423347858
3,5,entropy,best,0.5201233936759574,0.5747397704322489,0.49025843391420615,0.7064763249542938
3,5,entropy,random,0.4743060520117887,0.4824440447445169,0.33961862467701853,0.6133409554317989
3,10,gini,best,0.5202426551676101,0.5748203938695495,0.48964131591962196,0.7047850620920026
3,10,gini,random,0.41521885551887455,0.5016343550296033,0.40194142724811127,0.5928508580129506
3,10,entropy,best,0.5201233936759574,0.5747397704322489,0.49025843391420615,0.7064763249542938
3,10,entropy,random,0.6222214046481833,0.48511005437944094,0.3832938363108102,0.7305965784856612
5,3,gini,best,0.49157408704648997,0.6067577145342035,0.5075673491502125,0.7166370739571862
5,3,gini,random,0.4798497333293687,0.5299650958862577,0.4941452737043553,0.7670351266339654
5,3,entropy,best,0.48362697207691147,0.6032100131417928,0.4986243960940739,0.7137050247893825
5,3,entropy,random,0.40196120560631027,0.504774940116984,0.3535962504295529,0.497665951875405
5,5,gini,best,0.49157408704648997,0.6067577145342035,0.5075673491502125,0.7166370739571862
5,5,gini,random,0.43553533817705353,0.511782825673582,0.401551192636284,0.6122424248810584
5,5,entropy,best,0.48362697207691147,0.6032100131417928,0.4986243960940739,0.7137050247893825
5,5,entropy,random,0.4042550168984098,0.5084341065008683,0.37120787791015863,0.5445655667311208
5,10,gini,best,0.49157139289608026,0.6067545820259728,0.5075624591376836,0.7166291708596989
5,10,gini,random,0.4473240172007315,0.5103296590780236,0.44878804857144855,0.7049958113583317
5,10,entropy,best,0.48362697207691147,0.6032100131417928,0.4986243960940739,0.7137050247893825
5,10,entropy,random,0.4212041332781491,0.5264732379037503,0.3953253597039408,0.5486804461561968
10,3,gini,best,0.5973266461835044,0.70087201335196,0.6104672575144885,0.8137608733449597
10,3,gini,random,0.4848657243938615,0.6046699764695128,0.5015134526286424,0.7239632453279522
10,3,entropy,best,0.5788404511139156,0.6971120092078475,0.5915080786164021,0.7897380913492695
10,3,entropy,random,0.42819820207891507,0.5539216466181609,0.3974281197684542,0.5399448890668549
10,5,gini,best,0.5973252075312412,0.7008709691825498,0.6104651405443043,0.8137582389791306
10,5,gini,random,0.44661027917399415,0.5757334656295481,0.4434722714002439,0.6258699993150649
10,5,entropy,best,0.5788563643196617,0.6971443225426436,0.5915288158577877,0.7897459944467569
10,5,entropy,random,0.4726317598686416,0.5929826045208119,0.4881206103409819,0.7012181307593823
10,10,gini,best,0.5972810922274242,0.7009275572786992,0.6104686207388744,0.813721357857523
10,10,gini,random,0.4744081710159426,0.5732733154131529,0.47056461288663193,0.6834704081686416
10,10,entropy,best,0.5788370902544221,0.697148435848446,0.5915220391010042,0.7897301882517821
10,10,entropy,random,0.44588942385411445,0.5625358193914654,0.4454608214246494,0.6435176160042992
